person_id,total_offer_views,total_completed_offers,total_rewards_received,average_offer_payment,number_of_transactions,average_transaction_amount
05037de294c540d3ba92aa627b992066,3,1,2.0,1.28,10,2.3400000000000007
050a57f4d675402ba1a06c8c49a4a200,4,0,0.0,0.0,4,2.6675
050cdb2d5b4b4bb3b1c612e17e0e8c1b,4,3,18.0,77.56666666666666,23,13.065652173913046
051006a0cddf40e0a973d9317c032086,10,8,24.0,2.965,23,3.026521739130435
051066a2c1284e23a1e3a2cc1389f23f,9,9,85.0,10.988888888888887,16,8.961249999999998
0514e61ffb1c4b52b8f0bf5ed2a348c7,2,0,0.0,0.0,5,1.574
0517e2aca44d4327875c3bb8478e492e,5,2,5.0,8.434999999999999,7,11.828571428571431
051b92f5a9f94328a8721e86905c1d3d,2,2,7.0,31.095000000000002,9,29.387777777777778
051e221bbd75481c8d935f6adcee2edc,28,30,66.0,18.736666666666665,44,18.178181818181805
05298f5390c7417c8dbbcbef9f081800,4,2,7.0,6.0600000000000005,19,3.949473684210526
052f1e4cb527405facdb09a0b7e70861,5,5,27.0,16.804,12,15.664166666666668
05313b089485492aa50683d7f00fcbdd,6,0,0.0,0.0,9,3.1855555555555557
0537e8df8a5a418ab1fd28c2063ad6f8,10,9,26.0,18.09111111111111,19,16.321052631578947
0538071eb35247af8c2816ec75a3c87c,3,2,5.0,15.445,11,15.156363636363636
053ba80f39aa4e4394ecf2d64d8ca85f,9,0,0.0,0.0,14,2.2478571428571428
053de26a38684d628b83fef38eae0c69,6,0,0.0,0.0,4,2.0324999999999998
05417c4386804c4fa74e34a3ca632f49,2,0,0.0,0.0,11,1.694545454545455
054244238c794ca380a197a21b2fd6e6,2,2,4.0,6.85,6,3.9949999999999997
054a387e28fb4939abfe484ea801ff3f,2,1,2.0,18.38,12,15.413333333333334
054cfa16ec4a4757a41b1a4d0fb8add7,3,3,7.0,18.099999999999998,8,16.65625
0552370c278345298835cc70e616c96c,2,2,15.0,17.585,3,21.596666666666668
0555eeabf1284cfd85c306caf9360d05,4,3,10.0,16.333333333333332,6,19.605
055640cd12d04eb4b8a51ec67d451fc7,4,4,12.0,11.0975,23,9.27086956521739
055a06b9a6ad42fcaa1fe7706b5e21aa,4,3,15.0,18.77,5,18.874
055a2a48b6f84b5ba3427e05e6beeb3f,6,5,14.0,6.696000000000001,9,4.901111111111112
055eab487b874f38b65f3edf31b5eb41,3,2,4.0,2.6550000000000002,16,3.19375
055fe39c422643d89a93cf05cf610b2e,5,0,0.0,0.0,14,2.595714285714286
0561e602225b441aac45ff6e5bb74037,5,0,0.0,0.0,8,28.9325
056495e7cd754a6c81b25d4ae5ca5e02,3,2,7.0,6.625,14,3.676428571428571
0565285a6b374513b887f9a6af7fa5bb,2,2,15.0,21.175,4,23.935
056b230b94304920a5c289974acaeb0c,5,4,8.0,10.7,13,4.813846153846154
05703c17280649238ea5005898dc7076,8,8,80.0,22.6,12,22.120833333333337
05746077fd824d72899e035cf893ce0e,2,1,5.0,9.23,7,3.812857142857143
0578d2389a8f4e4a81f4d2648b85293e,5,5,22.0,21.926,6,21.606666666666666
057f6741e0e0438e827cc0b18c601160,10,8,40.0,18.194999999999997,13,17.66230769230769
0580b842b328497ea4bd463af56c17e2,6,6,50.0,25.360000000000003,7,27.15285714285714
0581b31e87c64c92a64e1eb91bca5dc7,12,8,16.0,23.284999999999997,11,22.449090909090913
058406afd91541fbae0060827c0ac156,3,1,5.0,23.91,2,28.79
0585b57db9514fc786b29008e693a49d,10,9,82.0,26.558888888888887,13,26.176153846153838
058815f9957648d5ade6e9f8643e5e0a,7,0,0.0,0.0,3,2.28
05894078f0a84797a81049d3c3f04402,5,7,46.0,11.064285714285713,12,7.841666666666668
058b4e5020734ba7b48b0b43119bab0f,4,2,8.0,6.529999999999999,12,2.7974999999999994
058e689c3b554eaf868897c8cef80c82,2,0,0.0,0.0,6,2.066666666666667
058e76ac9080489993e6adfbb943fd8d,13,13,41.0,30.930000000000007,20,26.992000000000008
058f0ba7688348b5b95581e513879743,2,0,0.0,0.0,10,1.8479999999999996
05929d20f3c24ffe90b919936b714dc1,5,3,15.0,54.93666666666667,16,11.76625
059de3bbf78b497fa190ecbc20d26521,4,3,22.0,11.699999999999998,13,13.851538461538464
059df2ccba4a442eb5537fbd8519569b,2,0,0.0,0.0,5,2.198
05a009c95e8d477cbed5c1661343bbb9,12,13,102.0,22.24538461538462,13,22.245384615384612
05a490c5df01453fb33e6ddd7e1744be,9,8,24.0,5.8149999999999995,21,3.3895238095238094
05a4da5c46034e42abb4495507d293bd,2,2,4.0,31.779999999999998,6,26.794999999999998
05a4f70725804ceab1daa9dc73734827,9,9,82.0,23.66555555555556,14,20.69714285714286
05aca359cfb04309a05362db256954ae,3,1,3.0,2.41,12,2.856666666666667
05ad6da25fcf4ea483562a4233cc345f,3,0,0.0,0.0,3,3.7266666666666666
05b0cd60c07e4ffdb1829da2010b55ee,9,9,21.0,3.718888888888889,24,3.3995833333333336
05b1e22c61c849c4bddd497795f2ac37,9,9,85.0,30.63111111111111,10,30.496000000000002
05bbe7decb6d43b684221df448979612,9,1,10.0,28.44,4,19.1
05bedc6bbcc64a41b1745f6efe00776d,5,3,20.0,326.46999999999997,9,127.65777777777777
05beec1cbeb8481d9bfb5844343ba374,1,11,52.0,29.715454545454552,13,28.816923076923082
05c001b0be8a436dba8f7fdb7ac9273b,5,1,2.0,4.87,11,2.870909090909091
05c64ce569db467a939173b41889a77a,28,29,150.0,26.233448275862074,37,44.656216216216215
05cf6d57cbb042e29569cd3ca842ba42,11,2,7.0,6.67,11,2.837272727272727
05dedca5b2034055a64979a2c28b3477,4,3,14.0,12.323333333333332,7,15.099999999999998
05e14ffbb5234affb70068da5fafbb25,10,10,31.0,27.807,20,27.2195
05e3b4ecea3b45adb9734a2793eeb26f,6,2,7.0,3.96,17,3.5400000000000005
05e42f14818d4e82911557052b334e05,7,0,0.0,0.0,8,1.855
05e6bcb70fe14e0da4730527ca35a4ae,8,6,35.0,11.278333333333334,11,11.938181818181816
05e96e45ce6045edbf84b14a6b557a18,5,1,5.0,30.93,2,24.67
05ea8d8a95eb4b209a6e048878470df1,1,3,12.0,30.400000000000002,6,27.606666666666666
05f33951bb1047f2a5b277d84c675cab,5,2,12.0,23.75,4,25.085
05f4d69f73024172a23a350e611166b4,6,6,35.0,12.381666666666668,9,11.286666666666669
05f5d803302a40d78b0724c86022c7cc,6,1,3.0,1.9,17,1.7147058823529413
05f7979ead604ba1947685f603023b1e,6,4,12.0,6.11,12,3.089166666666667
05fc000adcf544ed9a726f45adac5896,6,3,15.0,18.933333333333334,12,18.704166666666666
05fc9b1280454d84a712d8cb763c7c79,7,7,55.0,20.117142857142856,15,18.090666666666664
0607b32041f94d65a07835fc9a13416a,1,4,18.0,15.675,11,17.89454545454545
060c0b9181674d03aa181b75353b9422,6,0,0.0,0.0,7,1.5514285714285714
060f8becdb7543ed82d9ef1afd10e274,4,4,25.0,24.822499999999998,10,25.980000000000008
0610b486422d4921ae7d2bf64640c50b,0,1,5.0,23.22,3,25.67
06131d1c0a154320bd9b24af9f51f76d,11,11,38.0,18.300909090909087,13,18.772307692307688
06186260c2554978a92be071e4fe3c79,4,2,5.0,3.5300000000000002,19,3.5984210526315783
061afeca89524537b960b57b0a609533,5,3,20.0,13.300000000000002,5,15.285999999999998
061e7367906a4d0087b8e8f2f92a313e,9,14,64.0,17.134285714285713,25,17.451999999999998
0622afdf88de4cb4b0b59f08312c344c,2,2,10.0,5.27,6,3.76
06277465ef3145f28b6e15acb4a948b6,4,0,0.0,0.0,5,2.314
062964a129f64110a3919595cd731141,3,3,20.0,26.540000000000003,7,24.54857142857143
062bebd7d15a422aacfbe41412c1bbd5,9,9,29.0,5.648888888888889,17,4.99941176470588
062d468f10ff4489822fbdd647e57398,12,9,26.0,2.532222222222222,26,2.8346153846153848
0632e74a24484c819d06eb086298c406,6,4,20.0,24.924999999999997,5,23.587999999999997
0637650fd20f4bc2a7b416f44f9383d2,2,1,5.0,6.28,7,3.2271428571428573
06476b6b8d2a46a4a6a010ad0bb41698,10,10,36.0,30.899,14,29.789285714285715
0647d8018845486094ce99b6ca99eb6c,3,3,18.0,10.433333333333335,8,10.641249999999998
064c75dd2f664b5f9c1daa3d588d3073,3,1,2.0,11.87,6,4.098333333333334
064fd993498c4d628348de2085e9d569,6,0,0.0,0.0,2,2.825
0650c7a4df92429f8b695a4b646aa195,4,4,22.0,24.375,6,27.38
0651e2ab376f4608886a5b4a310944fc,30,28,145.0,21.5575,34,22.132647058823526
0653f4c3e0524329896a2cbb7a423090,4,3,20.0,15.503333333333332,11,14.659090909090908
065467da18c743a7b8a87c9fd2d536d9,3,4,23.0,14.115,10,15.433000000000002
06546973bb7942f9bac814496d70678c,3,3,10.0,21.823333333333334,12,15.306666666666667
06609f295aba4e42abdaf07c2f758303,1,3,13.0,7.793333333333334,17,4.525882352941176
066146d1b92b4bd88ca2e7e0729bce5c,6,2,13.0,15.67,4,16.2775
06647904f5c84f299ec20efa1cf923f4,5,1,3.0,3.51,17,2.3405882352941174
066eb63659fa4f63b80eb829237dfbc4,8,4,20.0,13.425,9,13.805555555555555
0671319b6dde4602abbab1278752768d,3,0,0.0,0.0,9,3.0477777777777786
0673e9690e874b7b842da2be63d2de84,3,1,5.0,27.7,5,24.616
0679b66105224a0c960efdb95f19ee1d,6,2,4.0,0.78,19,1.646842105263158
067d00749d234d72946b07f1f472fcba,2,0,0.0,0.0,6,2.7300000000000004
067d163ebd2748cf954bd1ccc4cfa4af,2,3,15.0,17.083333333333332,7,19.66
067ee299952e49328b06da73e2ba1965,2,1,5.0,5.4,5,3.122
0681388282b14555ac390bef6c526ed7,5,1,2.0,5.78,11,3.791818181818182
06833436ed1a4cc1bda33978472e4444,4,3,23.0,28.5,5,26.408000000000005
06ab01a0775d4b35bceca2d607271874,10,10,31.0,16.393,17,16.442352941176466
06b1031271174d8596c1996478f07ede,3,2,5.0,2.025,16,2.469375
06b14580b3d44014b99214631b841e66,4,4,20.0,27.99,8,25.89875
06b81e95ef4b41d494b03f4832b2c82e,3,3,15.0,11.513333333333334,17,9.049411764705882
06b99e8cc24b426f8a578c749974b88a,9,12,48.0,25.566666666666666,23,26.657391304347826
06c2a531fef542cd89877cb9fb10aaeb,2,0,0.0,0.0,4,1.6725
06ca908ab8624ea7af1ed69068b47155,7,0,0.0,0.0,13,1.7176923076923076
06ccdaa9fbaa4c21b4321c83bcd2a000,5,4,15.0,15.862499999999999,11,13.110909090909091
06d34b0fb66e4feea9b2c765755a8e1f,5,6,32.0,27.043333333333337,6,27.043333333333337
06d7f5abc31b4a02836349333ac02f33,11,12,62.0,22.074166666666667,17,20.26882352941177
06d95051c47a42f1a0704fca3be979be,3,1,5.0,28.0,3,28.73333333333333
06de851506d44f9f803058b8e01d4392,7,3,9.0,6.34,23,3.3730434782608696
06e25a9a59f046de9aba0aa367613681,7,0,0.0,0.0,2,4.02
06e2f7db27064b629f73908f6b187561,14,13,38.0,14.195384615384613,13,14.195384615384613
06ed8e3c641e4e8e803f336e5b20ddd7,4,5,18.0,25.02,7,26.220000000000002
06ef15a17adf4d7189287d691d3965e4,6,4,12.0,1.83,16,1.7593749999999997
06f4bfb1cb4c4c968add3d9980a279fa,8,10,90.0,18.222,16,20.481875000000002
06f7365ea14649b4a54935bd2fa6f5e3,4,1,5.0,8.75,5,3.5879999999999996
0707c762ab764cb2a29fec7f1cb798ba,10,9,42.0,24.14888888888889,11,23.25272727272727
070a3bb5f2874b9da388626c84b4b64a,4,2,8.0,6.2,11,4.571818181818181
070c6e10c833437d9e28ea80b0af48d8,10,9,42.0,12.992222222222223,20,12.530500000000002
07220f70535d46459cbe0ca0e2c85dec,6,1,3.0,3.43,13,2.835384615384615
07223b7cc9d448b196562395c8f8d4c7,2,1,5.0,21.52,5,26.644
072290a7410e49d3a1e45a89c92c58f3,9,8,24.0,4.5649999999999995,16,3.209375
0726974d41e5448ebdbb441f00df925f,4,0,0.0,0.0,7,3.204285714285714
072731be403a472883bed6c38a8e7aa8,10,10,53.0,18.05,14,16.754285714285718
072ee847d4c348db9c24669902dc6abb,5,0,0.0,0.0,5,1.3820000000000001
073190b534ba4e36803151ebe0e5ee27,6,1,5.0,31.42,10,22.708000000000002
073e3ef64e344bc8891732b558582492,4,4,20.0,17.1,9,16.574444444444445
073fce5708884b30a28b65b3cb15a919,66,66,333.0,22.893030303030308,75,23.39053333333334
073ff5dc4bee4e8c97ab421c19e50549,5,0,0.0,0.0,4,2.7725
07455479fc8c4b5aba6c50955a5ca60f,2,0,0.0,0.0,9,3.788888888888889
074b758a424a4d618f97e18bf3e2e4a8,2,2,7.0,6.0649999999999995,10,3.4260000000000006
074c30edf3194b0e9cebaf64256bcfe1,10,8,16.0,4.0600000000000005,35,2.6548571428571432
074c9939731945d5a71735d8997a22c5,5,0,0.0,0.0,16,2.7224999999999997
074e7e5b342a4254ad649dc6aeb6fa04,6,4,20.0,9.34,5,8.825999999999999
0750f076ecc945a99bcec8c00d1291e9,17,16,120.0,19.6275,24,20.427083333333332
075388d9edb74c879d4ab4e4589eac60,4,0,0.0,0.0,3,1.0866666666666667
0758cd8721ca4bb88a32162e244d715f,0,10,50.0,16.055,17,15.37705882352941
075d0096867d4a08901e1715c038eaa5,4,1,5.0,74.77,7,13.461428571428568
07636351f331428d8dca7e8c29efa73b,5,3,13.0,24.12,5,29.926
07637d5afb234025bc95687f69fc6356,2,3,9.0,26.403333333333336,11,26.523636363636363
076c88aa6fcb464f801327263f961370,2,0,0.0,0.0,5,2.5300000000000002
0777ced8b2004b7e8e33a3cbe0ee3be6,3,2,12.0,11.350000000000001,11,13.271818181818183
07805efd53494b8fa08f661e311dad9e,2,3,12.0,32.800000000000004,6,27.73
0785f1fce0b04ba08e01c7d2ebab4917,7,6,35.0,17.886666666666667,8,20.324999999999996
078808d49ac341a0a303212f258a3410,4,1,5.0,14.92,5,14.416
078d8748630a4a66ba59d6ed6cc023bf,4,2,13.0,16.185,5,16.169999999999998
078e2d4d278f4525ac4c2ea51bdb66e6,2,0,0.0,0.0,5,2.458
0794f1312de44cc3afca03add293fb24,6,6,37.0,21.901666666666667,10,21.812999999999995
0799a98aeb994b8d9a719deccd90ed39,4,0,0.0,0.0,13,2.850769230769231
079a60e8e7694ffb8d9a4ddf45e85897,7,2,7.0,17.175,14,15.925714285714283
079bc7a16fe94907911fcac3b93754d5,5,0,0.0,0.0,4,2.305
07a00827302441ee968555e2fd20dbcd,2,4,22.0,23.41,14,22.779285714285713
07adfad3f0c54e738d60fd5a51285486,4,3,17.0,10.653333333333332,13,8.146923076923077
07b37c82377e4e5ba8cf8eb6ed39d052,7,7,30.0,24.3,14,26.577857142857138
07b3cbbeea81414b9024bea5bc229daa,3,0,0.0,0.0,2,1.705
07b78a8616714b58ad3a9ed94126c459,3,3,12.0,21.73,8,22.996250000000003
07b89f3fed16463b9fb391f40d6e1c58,1,1,2.0,1.99,13,3.8430769230769233
07b9aa69f88a493f91add35a5a87d426,3,1,2.0,10.74,7,13.83
07bdb81f215b4ef19653675c6eb2c447,2,2,15.0,18.43,3,22.26
07be3211a22c4ff7a09a1944693fefb7,5,0,0.0,0.0,4,3.0625
07c0543d781742cb94db14afb1420e2a,3,2,4.0,7.06,6,4.8116666666666665
07c21f323f2b41e7abf75e9b66d7ec2c,2,0,0.0,0.0,4,3.13
07c44df054f241aab553723ed855ca21,4,3,15.0,14.276666666666666,17,13.52
07d157fd060949a38730a1872b668c05,10,10,53.0,24.354,16,25.740625
07d1d0df6d1e467ba9e23844145b1477,3,4,15.0,23.47,10,19.484
07d5af069ead41e9994707b6caf0312a,7,6,16.0,48.220000000000006,15,20.28466666666667
07d8e818a7d34429aae9d19958913a58,6,0,0.0,0.0,17,1.325294117647059
07dc543bf5d24eb9893c1a3f199f275f,17,16,56.0,6.165,35,6.642285714285712
07df8065f7894333b51f57c1999dfb6c,9,9,26.0,18.194444444444446,20,16.764000000000003
07e29d02d0074da28b430e1dc40cc1fc,35,36,169.0,17.782500000000002,39,17.57820512820514
07e7d74b98e9496eae8226d4af05f33b,9,10,44.0,10.914,24,13.959166666666667
07ebe89c877e4328b60f4e5676452ee1,4,1,2.0,24.02,3,18.633333333333333
07f1d6d949634863bb93b0e9fd0dc8f0,1,0,0.0,0.0,3,2.9499999999999997
07f4ec4a70cd456583e224bb6d2d1787,3,4,25.0,19.950000000000003,10,17.584000000000003
08031f6005104429b664b7abd3a54136,5,5,22.0,24.344,10,26.97800000000001
08081f80dad246c29d7ef266ff3f4765,3,3,10.0,24.333333333333332,12,25.532500000000002
08083d179b0b4c1e895c27261aca17a7,4,4,20.0,15.140000000000002,8,16.68625
0809ff2ff8fe461ea8996377a7abd46d,3,7,42.0,23.384285714285713,11,21.24818181818182
080ee808af4d416ab7c598b3bf2855ba,6,0,0.0,0.0,5,1.188
080fc5e11b2a4dbeb88e1ffa952cb638,4,2,4.0,23.35,3,24.060000000000002
0821c517c4544631b2f540933caeb98b,3,2,13.0,14.07,9,7.876666666666667
08243bf7c8df469591c0b9d29074463d,3,3,18.0,20.28,11,14.516363636363637
082624ed9a14484e914323d0cd586ca8,4,3,20.0,17.323333333333334,4,17.8025
083145b8b0004b21bd4433134747c6b2,6,0,0.0,0.0,6,2.4116666666666666
08331c061bd140c2ae27b8d735763e79,6,2,8.0,5.245,10,2.477
08377118255f4374b173879fa81b8100,4,0,0.0,0.0,5,1.358
083977ebbd00410dbc2054e7fd62513b,13,8,40.0,21.515,15,22.958666666666666
083d316ee57640689731e5e7be9d5c20,6,0,0.0,0.0,3,1.8033333333333335
0842bae0ce7f4dd283c868b01a19f793,5,4,19.0,14.365,14,16.28642857142857
0844b119bdc542cdb54188f4f10b7eb1,5,0,0.0,0.0,5,3.59
0846873e9e4d4d19afa993278b1e8f3d,4,4,11.0,22.1375,9,23.695555555555554
084afe9e774d4e54b5ccaf786cd29f67,11,2,10.0,12.01,8,11.686250000000001
084c6cf4cd3a46a288e55ab2213e644c,6,3,15.0,9.626666666666667,10,6.986
0854b236fc3b422d88cee4cb6d44ce0c,1,0,0.0,0.0,6,2.4383333333333335
08579355f46b49efa8412ddacc4ac832,4,2,15.0,20.1,6,22.498333333333335
085efb39e80140f08b90e0d77299958b,8,1,5.0,9.06,18,1.9855555555555553
0860d25635e84c6a95c6f32cae8b9c37,3,2,10.0,16.11,10,17.875999999999998
0861b9ca31b741bb8b411b18f82d18f6,29,29,142.0,26.27275862068965,37,25.926486486486475
0864b88ddd1945ff8982d042d520c7fb,5,0,0.0,0.0,5,1.5719999999999998
086948f6255845fca809c982f452e311,4,0,0.0,0.0,2,15.934999999999999
086dc8a56e3d467d81bf7e47efca0404,9,10,95.0,24.572,13,24.20461538461539
086f6cec7c6e4f5c9d401b015f39c764,1,0,0.0,0.0,5,2.092
0872d0fa41104fcaaf143ddc1b81a420,11,11,57.0,19.912727272727274,18,20.018333333333327
087339125d104a39bdf4e6e18be64ece,5,0,0.0,0.0,3,1.33
0873c38c2c804bc18f5559e4531f2068,4,0,0.0,0.0,3,4.366666666666667
087d0fcdbf294f7494a96d8d6a56cf41,3,2,10.0,7.115,11,3.705454545454546
088debab4050432abc4817f192abc702,11,10,28.0,18.529999999999998,10,18.529999999999998
088fe373367145d291e5b03d483accd7,2,1,3.0,7.64,15,3.1020000000000008
08926f1f08c34a4a9681ab3d6a5ef17e,11,11,38.0,34.82363636363636,14,33.45571428571428
08954e2b550f423a98b664ace2d26c7f,4,3,20.0,12.950000000000001,5,14.956
089884c069654beba55de2442e32ea82,5,4,27.0,21.925,11,21.30818181818182
089d00cfd1fc45258ce97ebd2e4779f8,10,10,31.0,13.837,29,16.496206896551715
08a06986ff2d45079b0b8a9322a570bf,7,1,5.0,7.14,2,3.7249999999999996
08a2693d053b4a18ac8276fdf1b396c7,3,0,0.0,0.0,5,1.5180000000000002
08a5adf50a9b40a9b5bb24019d0a55fc,3,3,7.0,24.786666666666665,8,98.91374999999998
08adbb1879624d0bbe54ecc9748fcd57,3,1,5.0,13.05,11,7.972727272727273
08c2d078295b42618969ee039f6156ff,2,0,0.0,0.0,5,0.9280000000000002
08c3111fd2a14bcdabcedbabde4ec93a,3,0,0.0,0.0,5,2.826
08c7da2729124558865ab2aa17692fba,11,8,16.0,6.07,17,4.1905882352941175
08d03b9d8e3c4e33b87df24433217301,30,29,69.0,28.98620689655171,33,29.4721212121212
08d06b602c844926a037b0b253901d52,10,10,26.0,16.446,15,18.130000000000003
08d655efbe574f538c445adac44085b3,3,3,25.0,19.73,12,21.25
08dc093548804971b6049d7a50a78f21,2,1,5.0,28.85,7,15.755714285714285
08df8f2800684b3ba9e1e18d76ef51dd,9,9,82.0,23.126666666666665,15,22.288666666666664
08e5303c6da84aeba3cefb6e8fe370eb,12,9,45.0,5.91,20,3.9165
08e66f9936c545d4aedf21d35b96baf6,14,10,44.0,11.807000000000002,15,11.744666666666669
08e9830fef754fc7aa560823d6127259,3,2,7.0,3.63,17,2.777058823529412
08eae23115f745e6a388307d62261686,12,11,57.0,19.965454545454545,19,17.951052631578943
08eb126ad33f447ca3ad076482445c05,10,9,43.0,12.632222222222222,28,13.020000000000001
08eb3d097916423f9649e0be727c7d84,6,0,0.0,0.0,3,1.2233333333333334
08f478cb589a4dcb882a079b1ccffc20,2,3,12.0,6.2700000000000005,14,2.5635714285714286
08f5b62adc9143de953cf983f435536b,11,11,41.0,10.57909090909091,14,10.855
08f9f15c18064a80b9ee82256bafd697,3,2,8.0,7.275,10,3.1959999999999993
08fd4c97526a46b58919a0d48ec65434,1,2,7.0,21.845000000000002,7,19.18285714285714
08fee0daaf174feb9944aecc99461d2f,4,0,0.0,0.0,4,1.9849999999999999
08ff04fc9e9243869a95e447674c31e0,15,14,54.0,19.07785714285714,21,18.369047619047613
08ff7a65c7824da19966319a5cd99bc2,9,9,26.0,19.133333333333333,16,20.396875
090025d59b7d41b590b246ae806a19a9,6,0,0.0,0.0,2,3.54
09020cacd73b48a7b1d1310dd9ca004b,1,0,0.0,0.0,6,3.0150000000000006
0903e02ddbb7438f8de18081d1595a34,8,0,0.0,0.0,11,1.32
09064dd864994ff19040ad8c2b2572ee,3,3,17.0,13.616666666666667,12,11.761666666666668
090787edb9ca42a7ac812641fe2ab118,13,9,45.0,6.09111111111111,28,4.182500000000001
0914283b4a2948d18d7978e28f10ef1f,5,0,0.0,0.0,5,1.986
09144b1952844d96b356b7aae28ec80d,4,0,0.0,0.0,3,2.36
091c007c27584fb4850eb5fa0ff890e5,4,3,10.0,16.076666666666664,7,16.974285714285713
09218129551d4929a3beea8d3eafd787,3,3,23.0,15.75,7,20.102857142857143
0922ba5634c748439e91d5c6ed793d8e,7,5,45.0,19.666,6,20.18
09271091511549778c0979d64bf3dfac,4,0,0.0,0.0,5,2.682
092e0c1da23a48f3bc18627d390e83d5,9,4,8.0,3.92,13,3.8176923076923077
0934678d34c54056b8fb1203d8bad8ab,2,0,0.0,0.0,1,0.63
0934fd310ac249179c6b61292cc14e8c,3,1,3.0,2.78,12,1.9883333333333333
09367ecb1ea4474b8810b7ece379e60c,12,10,52.0,13.341,20,12.068499999999998
093f0c09cc7242228edbb0e52ca14af6,31,27,54.0,2.290000000000001,48,2.4191666666666647
094630a89b2e45129af4384494385492,6,6,19.0,13.703333333333333,10,14.527000000000001
09516b73ace043c395bd5292845912f1,3,0,0.0,0.0,6,2.5733333333333337
0951cc66d2f841e99cce016730c3f6da,10,11,33.0,12.032727272727273,22,24.37181818181818
09531802efb9407586a3061eefd9cfef,12,8,80.0,16.22,13,15.53
095387dd9436426fa454cda037297d0a,10,9,26.0,31.928888888888892,12,30.240833333333338
0955202f20fc49e0b7d1c2a6843a9011,4,0,0.0,0.0,7,2.955714285714286
095bc1a9b5f64d0f88ed616df292a3ec,12,8,40.0,13.719999999999999,14,15.53285714285714
095cc9fc7aaa428b99c0ad42b3949fc5,5,3,17.0,12.43,17,12.459999999999999
0964d4f3fa2344409e792c5ac6885a88,3,0,0.0,0.0,9,2.9822222222222226
0969a11464224731b03c60f287c192e1,5,0,0.0,0.0,4,2.305
096d06b35e534a08b20bc00850c31919,13,9,26.0,17.694444444444443,15,17.439999999999998
0973a73fb67147e09659b92bc511eb78,2,2,5.0,21.605,11,20.87363636363636
09752271072d4a259ee5f35e077bbe3e,3,1,2.0,7.85,9,3.0655555555555556
0975267d50f7470da79d18591352e13d,2,2,12.0,19.715,6,14.936666666666667
0976fd3ecfb84e1ca92d90b6adc2001c,6,6,15.0,16.455,16,14.941249999999998
0978745a7e524deeabd326d6e5a13d0c,11,12,98.0,16.120000000000005,15,15.940000000000001
097be133b42b4be1963a109e7ab62417,8,4,20.0,19.435000000000002,7,25.795714285714286
097e0be7292b4349a952e59ee82bab73,1,1,2.0,2.49,6,3.7016666666666667
0982f641668e470d9946a58b8c3ccb88,5,4,8.0,2.25,14,3.1857142857142855
09840ad0df884a18910af206fd90e597,5,0,0.0,0.0,2,2.795
098acf107368478395b52818930d1bbc,3,0,0.0,0.0,9,1.7755555555555556
098b861b283940bcb24ec4dc78f16cc0,4,1,5.0,21.55,3,13.573333333333332
098d124614df4e4b862d678160b98638,1,1,5.0,5.47,9,2.0255555555555556
098d957407b44982a3debf3337aa6b9c,6,1,2.0,6.24,14,6.803571428571429
0990624579434298afa4aa83a1202e72,7,1,10.0,22.69,4,24.745
09916e16312345b6a9bed4b77e0211c3,6,5,27.0,12.775999999999998,15,15.198
09926978a42248f08791fe53fc7ac085,9,10,21.0,26.846999999999998,12,25.224999999999998
0999506e6713408b96827816f547f0ff,11,11,36.0,16.435454545454547,13,16.29
09a232cdf36d4d2b9d23a860493ce998,11,11,44.0,8.633636363636363,22,7.772727272727272
09a5c16b6b9d4aa8a6d1301620c0e900,3,1,2.0,6.21,14,2.877142857142857
09a6798f587a404c8c44a2cd5fd2d940,2,2,15.0,9.434999999999999,11,11.157272727272726
09ac1d69e9f74deb835ecdfac30ae8f1,11,9,50.0,11.988888888888892,15,13.115333333333336
09b7c854b70f495d883b9004d83d0137,7,0,0.0,0.0,2,0.795
09bed795bc814b4e9ab2cad8f8b78fc0,6,5,10.0,28.2,10,28.635
09c361194dfa428e9b859561d7ea8188,9,8,80.0,25.67,14,22.07571428571429
09c944213971466cba17010979413eaa,5,4,12.0,7.34,12,4.324166666666667
09c957e5a4ac4c339b25fe08b12cd921,11,9,42.0,9.288888888888888,14,8.834285714285715
09cb1b009f154a9a93af117920ddb353,5,3,12.0,18.913333333333334,7,15.602857142857143
09ccb706f86c4d1ca7a35d054caa9fb5,9,2,10.0,9.6,22,3.2781818181818183
09ccc48287ba46f59a92d9ed89dec344,3,4,22.0,13.314999999999998,14,10.973571428571429
09d8cabe7017456da71f0a8fb4bf4b3d,6,0,0.0,0.0,3,5.6066666666666665
09dc6bc32ad74886b405dc2f455ddb4e,6,0,0.0,0.0,4,23.592499999999998
09dee7958cca49c3b32e3b3cf8ed1165,3,1,3.0,16.42,13,17.666153846153847
09e73eeb14874fe69467f8c123091f50,3,0,0.0,0.0,2,7.095000000000001
09e7e40eb89943458f4f79fe2e023dd6,5,4,12.0,2.01,9,3.065555555555555
09eb3e5e84224d018376b4d92b00b815,1,0,0.0,0.0,3,2.4
09f02acdfa6f44818fc46ecbbcb7356b,1,0,0.0,0.0,1,2.3
09f61d1d6e05402ca923d614dda52d57,5,0,0.0,0.0,3,1.5533333333333335
09f6c78df51047dbb554388ca1e514b9,1,0,0.0,0.0,3,6.1499999999999995
09f9c7a696c340cf988d9a38c8a495e2,2,2,15.0,18.369999999999997,6,20.021666666666665
0a0034a3fe9644d49d77729378751043,2,2,8.0,5.045,18,2.1233333333333335
